Total Accesses:,7086622
Frames,Missees,Miss Rate
1,6136303,0.865900
2,6136303,0.865900
3,6136303,0.865900
4,6136303,0.865900
5,6136303,0.865900
6,6136303,0.865900
7,6136303,0.865900
8,6136303,0.865900
9,6136303,0.865900
10,6136303,0.865900
11,6136303,0.865900
12,6136303,0.865900
13,6136303,0.865900
14,6136303,0.865900
15,6136303,0.865900
16,6136303,0.865900
17,6136303,0.865900
18,6136303,0.865900
19,6136303,0.865900
20,6136303,0.865900
21,6136303,0.865900
22,6136303,0.865900
23,6136303,0.865900
24,6136303,0.865900
25,6136303,0.865900
26,6136303,0.865900
27,6136303,0.865900
28,6136303,0.865900
29,6136303,0.865900
30,6136303,0.865900
31,6136303,0.865900
32,6136303,0.865900
33,6136303,0.865900
34,6136303,0.865900
35,6136303,0.865900
36,6136303,0.865900
37,6136303,0.865900
38,6136303,0.865900
39,6136303,0.865900
40,6136303,0.865900
41,6136303,0.865900
42,6136303,0.865900
43,6136303,0.865900
44,6136303,0.865900
45,6136303,0.865900
46,6136303,0.865900
47,6136303,0.865900
48,6136303,0.865900
49,6136303,0.865900
50,6136303,0.865900
51,6136303,0.865900
52,6136303,0.865900
53,6136303,0.865900
54,6136303,0.865900
55,6136303,0.865900
56,6136303,0.865900
57,6136303,0.865900
58,6136303,0.865900
59,6136303,0.865900
60,6136303,0.865900
61,6136303,0.865900
62,6136303,0.865900
63,6136303,0.865900
64,6136303,0.865900
65,6136303,0.865900
66,6136303,0.865900
67,6136303,0.865900
68,6136303,0.865900
69,6136303,0.865900
70,6136303,0.865900
71,6136303,0.865900
72,6136303,0.865900
73,6136303,0.865900
74,6136303,0.865900
75,6136303,0.865900
76,6136303,0.865900
77,6136303,0.865900
78,6136303,0.865900
79,6136303,0.865900
80,6136303,0.865900
81,6136303,0.865900
82,6136303,0.865900
83,6136303,0.865900
84,6136303,0.865900
85,6136303,0.865900
86,6136303,0.865900
87,6136303,0.865900
88,6136303,0.865900
89,6136303,0.865900
90,6136303,0.865900
91,6136303,0.865900
92,6136303,0.865900
93,6136303,0.865900
94,6136303,0.865900
95,6136303,0.865900
96,6136303,0.865900
97,6136303,0.865900
98,6136303,0.865900
99,6136303,0.865900
100,6136303,0.865900
101,6136303,0.865900
102,6136303,0.865900
103,6136303,0.865900
104,6136303,0.865900
105,6136303,0.865900
106,6136303,0.865900
107,6136303,0.865900
108,6136303,0.865900
109,6136303,0.865900
110,6136303,0.865900
111,6136303,0.865900
112,6136303,0.865900
113,6136303,0.865900
114,6136303,0.865900
115,6136303,0.865900
116,6136303,0.865900
117,6136303,0.865900
118,6136303,0.865900
119,6136303,0.865900
120,6136303,0.865900
121,6136303,0.865900
122,6136303,0.865900
123,6136303,0.865900
124,6136303,0.865900
125,6136303,0.865900
126,6136303,0.865900
127,6136303,0.865900
128,6136303,0.865900
129,6136303,0.865900
130,6136303,0.865900
131,6136303,0.865900
132,6136303,0.865900
133,6136303,0.865900
134,6136303,0.865900
135,6136303,0.865900
136,6136303,0.865900
137,6136303,0.865900
138,6136303,0.865900
139,6136303,0.865900
140,6136303,0.865900
141,6136303,0.865900
142,6136303,0.865900
143,6136303,0.865900
144,6136303,0.865900
145,6136303,0.865900
146,6136303,0.865900
147,6136303,0.865900
148,6136303,0.865900
149,6136303,0.865900
150,6136303,0.865900
151,6136303,0.865900
152,6136303,0.865900
153,6136303,0.865900
154,6136303,0.865900
155,6136303,0.865900
156,6136303,0.865900
157,6136303,0.865900
158,6136303,0.865900
159,6136303,0.865900
160,6136303,0.865900
161,6136303,0.865900
162,6136303,0.865900
163,6136303,0.865900
164,6136303,0.865900
165,6136303,0.865900
166,6136303,0.865900
167,6136303,0.865900
168,6136303,0.865900
169,6136303,0.865900
170,6136303,0.865900
171,6136303,0.865900
172,6136303,0.865900
173,6136303,0.865900
174,6136303,0.865900
175,6136303,0.865900
176,6136303,0.865900
177,6136303,0.865900
178,6136303,0.865900
179,6136303,0.865900
180,6136303,0.865900
181,6136303,0.865900
182,6136303,0.865900
183,6136303,0.865900
184,6136303,0.865900
185,6136303,0.865900
186,6136303,0.865900
187,6136303,0.865900
188,6136303,0.865900
189,6136303,0.865900
190,6136303,0.865900
191,6136303,0.865900
192,6136303,0.865900
193,6136303,0.865900
194,6136303,0.865900
195,6136303,0.865900
196,6136303,0.865900
197,6136303,0.865900
198,6136303,0.865900
199,6136303,0.865900
200,6136303,0.865900
201,6136303,0.865900
202,6136303,0.865900
203,6136303,0.865900
204,6136303,0.865900
205,6136303,0.865900
206,6136303,0.865900
207,6136303,0.865900
208,6136303,0.865900
209,6136303,0.865900
210,6136303,0.865900
211,6136303,0.865900
212,6136303,0.865900
213,6136303,0.865900
214,6136303,0.865900
215,6136303,0.865900
216,6136303,0.865900
217,6136303,0.865900
218,6136303,0.865900
219,6136303,0.865900
220,6136303,0.865900
221,6136303,0.865900
222,6136303,0.865900
223,6136303,0.865900
224,6136303,0.865900
225,6136303,0.865900
226,6136303,0.865900
227,6136303,0.865900
228,6136303,0.865900
229,6136303,0.865900
230,6136303,0.865900
231,6136303,0.865900
232,6136303,0.865900
233,6136303,0.865900
234,6136303,0.865900
235,6136303,0.865900
236,6136303,0.865900
237,6136303,0.865900
238,6136303,0.865900
239,6136303,0.865900
240,6136303,0.865900
241,6136303,0.865900
242,6136303,0.865900
243,6136303,0.865900
244,6136303,0.865900
245,6136303,0.865900
246,6136303,0.865900
247,6136303,0.865900
248,6136303,0.865900
249,6136303,0.865900
250,6136303,0.865900
251,6136303,0.865900
252,6136303,0.865900
253,6136303,0.865900
254,6136303,0.865900
255,6136303,0.865900
256,6136303,0.865900
257,6136303,0.865900
258,6136303,0.865900
259,6136303,0.865900
260,6136303,0.865900
261,6136303,0.865900
262,6136303,0.865900
263,6136303,0.865900
264,6136303,0.865900
265,6136303,0.865900
266,6136303,0.865900
267,6136303,0.865900
268,6136303,0.865900
269,6136303,0.865900
270,6136303,0.865900
271,6136303,0.865900
272,6136303,0.865900
273,6136303,0.865900
274,6136303,0.865900
275,6136303,0.865900
276,6136303,0.865900
277,6136303,0.865900
278,6136303,0.865900
279,6136303,0.865900
280,6136303,0.865900
281,6136303,0.865900
282,6136303,0.865900
283,6136303,0.865900
284,6136303,0.865900
285,6136303,0.865900
286,6136303,0.865900
287,6136303,0.865900
288,6136303,0.865900
289,6136303,0.865900
290,6136303,0.865900
291,6136303,0.865900
292,6136303,0.865900
293,6136303,0.865900
294,6136303,0.865900
295,6136303,0.865900
296,6136303,0.865900
297,6136303,0.865900
298,6136303,0.865900
299,6136303,0.865900
300,6136303,0.865900
301,6136303,0.865900
302,6136303,0.865900
303,6136303,0.865900
304,6136303,0.865900
305,6136303,0.865900
306,6136303,0.865900
307,6136303,0.865900
308,6136303,0.865900
309,6136303,0.865900
310,6136303,0.865900
311,6136303,0.865900
312,6136303,0.865900
313,6136303,0.865900
314,6136303,0.865900
315,6136303,0.865900
316,6136303,0.865900
317,6136303,0.865900
318,6136303,0.865900
319,6136303,0.865900
320,6136303,0.865900
321,6136303,0.865900
322,6136303,0.865900
323,6136303,0.865900
324,6136303,0.865900
325,6136303,0.865900
326,6136303,0.865900
327,6136303,0.865900
328,6136303,0.865900
329,6136303,0.865900
330,6136303,0.865900
331,6136303,0.865900
332,6136303,0.865900
333,6136303,0.865900
334,6136303,0.865900
335,6136303,0.865900
336,6136303,0.865900
337,6136303,0.865900
